CNPJ,Razão Social,Nome Fantasia,Categoria,Unidade,Unidade Executora,Proposta,Porte,Condição de Pagamento,Emissão,Status,Valor total,Natureza Produto,Ano
24313827000113,Comlub Comercial De Lubrificantes S.A.,Comlub Comercial De Lubrificantes S.A.,Não Indústria,Tabuleiro,Tabuleiro,Sst - Comlub Comercial De Lubrificantes Ltda,3. Pequeno,Boleto - Dia 25,2024-12-16,Aceita,1600.0,Segurança Do Trabalho,2024
2970438000128,Clinica De Cirurgia Plastica Dr. Fernando Lins Ltda,Clinica De Cirurgia Plastica Dr. Fernando Lins Ltda,Não Indústria,Arapiraca,Arapiraca,Combo Em Sst - Clinica De Cirurgia Plastica Dr. Fernando Lins Ltda,4. Micro,Boleto - Dia 25,2024-12-13,Aceita,2193.500000000001,Segurança Do Trabalho,2024
23619452000151,Maucon Empreendimentos Ltda,Flix Hotel,Não Indústria,Cambona,Cambona,Saude E Seguranca No Trabalho  -  Flix Hotel,3. Pequeno,Boleto - Dia 25,2024-12-13,Aceita,2000.0,Segurança Do Trabalho,2024
57876279000199,Tamara Araujo Consultorio Odontologico Ltda,Consultorio Odontologico Tamara Araujo,Não Indústria,Arapiraca,Arapiraca,Combo Sst - Tamara Araujo Consultorio Odontologico Ltda,4. Micro,Boleto - Dia 25,2024-12-13,Aceita,3017.0000000000114,Segurança Do Trabalho,2024
816565000141,Unimed Sao Miguel Dos Campos Coop De Trab Medico Ltda,Unimed Sao Miguel Dos Campos,Não Indústria,Cambona,Cambona,Saude E Seguranca - Unimed Sao Miguel Dos Campos (laudos),3. Pequeno,Boleto - Dia 25,2024-12-12,Aceita,3800.0,Segurança Do Trabalho,2024
8850788000137,A C Locadora De Transportes Ltda,A C Locadora De Transportes Ltda,Não Indústria,Cambona,Cambona,Saude E Seguranca No Trabalho - A C Locadora De Transportes,3. Pequeno,Boleto - Dia 25,2024-12-12,Aceita,9142.520000000004,Segurança Do Trabalho,2024
10600679000103,Rs Locacoes Ltda,Rs Locacoes,Não Indústria,Arapiraca,Arapiraca,Combo Sst - Rs Locacoes (mvv),3. Pequeno,Boleto - Dia 25,2024-12-12,Cancelada,5439.9999999999845,Segurança Do Trabalho,2024
10769660000195,Agencia De Fomento De Alagoas S/A.,Desenvolve,Não Indústria,Cambona,Cambona,Saude E Segunda No Trabalho - Desenvolve,3. Pequeno,Boleto - Dia 20,2024-12-12,Aceita,1925.0,Segurança Do Trabalho,2024
12970570000193,Inap - Industria Alimenticia Popular Ltda,Popular,Indústria,Arapiraca,Arapiraca,Combo Sst - Inap,4. Micro,Boleto - Dia 25,2024-12-12,Aceita,11900.00000000001,Segurança Do Trabalho,2024
25237410000181,Parma Shopping Maceio Restaurante Ltda,Parma Shopping Maceio,Não Indústria,Cambona,Cambona,Saude E Seguranca - Parma Shopping Maceio,3. Pequeno,Boleto - Dia 20,2024-12-12,Cancelada,3579.96,Segurança Do Trabalho,2024
9813009000196,Alvaro Jose Do Monte Vasconcelos,Alvaro Jose Do Monte Vasconcelos,Não Indústria,Tabuleiro,Tabuleiro,Sst - Alvaro Jose Do Monte Vasconcelos,4. Micro,Boleto - Dia 20,2024-12-11,Cancelada,3527.5000000000045,Segurança Do Trabalho,2024
29061526000163,Dpmc Comercio De Agua Mineral Ltda,Agua Mineral Refresq,Indústria,Tabuleiro,Tabuleiro,Medicoes - Dpmc Comercio De Agua Mineral Ltda,3. Pequeno,Boleto - Dia 20,2024-12-11,Aceita,3422.08,Segurança Do Trabalho,2024
8295507000121,Tecelagem Alagoana Ltda,Tecelagem E Lavanderia Alagoana,Indústria,Tabuleiro,Tabuleiro,Sst - Tecelagem Alagoana Ltda,3. Pequeno,Boleto - Dia 20,2024-12-10,Aceita,986.0,Segurança Do Trabalho,2024
24870569000176,Agronegocio Vasconcelos Ltda,Ducamp,Indústria,Tabuleiro,Tabuleiro,Sst - Agronegocios Vasconcelos Ltda,3. Pequeno,Boleto - Dia 20,2024-12-10,Aceita,3507.49999999999,Segurança Do Trabalho,2024
8295507000121,Tecelagem Alagoana Ltda,Tecelagem E Lavanderia Alagoana,Indústria,Tabuleiro,Tabuleiro,Sst- Tecelagem Alagoana Ltda,3. Pequeno,Boleto - Dia 25,2024-12-09,Cancelada,986.0000000000001,Segurança Do Trabalho,2024
24464315000158,Assoc Dos Servidores Inat Do Fisco Do Estado De Alagoas,Assifeal,Não Indústria,Cambona,Cambona,Saude E Seguranca - Assifeal,4. Micro,Boleto - Dia 20,2024-12-09,Aceita,1660.7999999999995,Segurança Do Trabalho,2024
50370509000102,Costa Servicos Ltda,Costa Servicos Ltda,Não Indústria,Cambona,Cambona,Saude E Seguranca No Trabalho - Costa Servicos (centro),3. Pequeno,Boleto - Dia 25,2024-12-09,Aceita,3642.4800000000014,Segurança Do Trabalho,2024
5588300000238,Laticinio Sao Pedro Ltda,Dan Gutty,Indústria,Arapiraca,Arapiraca,Combo Sst - Laticino Sao Pedro,4. Micro,Boleto - Dia 25,2024-12-04,Cancelada,2080.0,Segurança Do Trabalho,2024
8619900000123,Conselho Regional De Farmacia Do Estado De Alagoas Crf/,Conselho Regional De Farmacia Do Estado De Alagoas Crf/,Não Indústria,Cambona,Arapiraca,Negocio 08.619.900/0001-23 - Conselho Regional De Farmacia Do Estado De Alagoas Crf/,4. Micro,Boleto - Dia 10,2024-12-04,Cancelada,2582.729999999999,Segurança Do Trabalho,2024
12974281000162,Rodogranel Logistica E Servicos Ltda,Rodogranel,Não Indústria,Arapiraca,Arapiraca,Servico Em Sst - Rodogranel,4. Micro,Boleto - Dia 25,2024-12-04,Aceita,302.71,Segurança Do Trabalho,2024
13328046000186,Comercial Lavinia Ltda,Cercas & Cia Prorede,Não Indústria,Tabuleiro,Arapiraca,Servicos Em Sst - Comercial Lavinia,4. Micro,Boleto - Dia 25,2024-12-04,Aceita,950.12,Segurança Do Trabalho,2024
13342753000470,Mineracao Barreto Sa,Mineracao Barreto,Indústria,Arapiraca,Arapiraca,Ltcat - Mibasa Belo Monte,3. Pequeno,Boleto - Dia 20,2024-12-04,Aceita,360.0,Segurança Do Trabalho,2024
2181391000113,Avlys Confeccoes Ltda,Avlys Confeccoes Ltda,Indústria,Arapiraca,Arapiraca,Combo Em Sst - Avlys Confeccoes,4. Micro,Boleto - Dia 15,2024-12-03,Aceita,2371.6799999999994,Segurança Do Trabalho,2024
10887669000109,Kiola Industria E Comercio Ltda,Kiola Dusol,Indústria,Tabuleiro,Tabuleiro,Sst - Kiola Industria E Comercio Ltda,4. Micro,Boleto - Dia 15,2024-12-02,Aceita,1050.0,Segurança Do Trabalho,2024
10887669000281,Kiola Industria E Comercio Ltda,Casa Da Limpeza,Não Indústria,Tabuleiro,Tabuleiro,Sst - Kiola Industria E Comercio Ltda- Casa Da Limpeza,4. Micro,Boleto - Dia 15,2024-12-02,Aceita,870.0,Segurança Do Trabalho,2024
5977510000137,Mineradora Aldebaran Ltda,Mineradora Aldebaran,Indústria,Tabuleiro,Tabuleiro,Sst- Mineradora Aldebaran Ltda,3. Pequeno,Boleto - Dia 25,2024-11-29,Aceita,2212.700000000002,Segurança Do Trabalho,2024
8478265000101,Construtora Camelo Ltda,Construtora Camelo,Indústria,Tabuleiro,Tabuleiro,Sst- Construtora Camelo,3. Pequeno,Boleto - Dia 20,2024-11-29,Aceita,0.0,Segurança Do Trabalho,2024
8478265000101,Construtora Camelo Ltda,Construtora Camelo,Indústria,Tabuleiro,Tabuleiro,Sst- Construtora Camelo,3. Pequeno,Boleto - Dia 25,2024-11-29,Aceita,3628.059999999999,Segurança Do Trabalho,2024
29449126000120,M L Compressores E Equipamentos Ltda,Ml Compressores,Indústria,Tabuleiro,Tabuleiro,Sst - Ml Compressores E Equipamentos Ltda,4. Micro,Boleto - Dia 25,2024-11-29,Cancelada,1564.0199999999982,Segurança Do Trabalho,2024
19306933000130,Costa Comercio De Veiculos Ltda,Jcf Motors Ltda,Não Indústria,Arapiraca,Arapiraca,Campanha Teatral -jfc Motors Ltda,4. Micro,Boleto - Dia 5,2024-11-26,Aceita,437.0,Segurança Do Trabalho,2024
3246173000182,Biscoito Caseiro D' Licia Ltda,Biscoito Caseiro D' Licia,Indústria,Arapiraca,Arapiraca,Combo Sst - Biscoito Caseiro D' Licia Ltda,3. Pequeno,Boleto - Dia 15,2024-11-25,Aceita,5172.959999999986,Segurança Do Trabalho,2024
3798361000202,Servico Nacional De Aprendizagem Industrial,Senai Dr Alagoas - Filial Arapiraca,Não Indústria,Arapiraca,Arapiraca,Campanha Teatral - Senai,4. Micro,Boleto - Dia 5,2024-11-25,Aceita,0.0,Segurança Do Trabalho,2024
42200176000137,Embalagoas Embalagens Ltda,Embalagoas Distribuidora,Não Indústria,Arapiraca,Arapiraca,Combo Sst - Embalagoas Distribuidora,4. Micro,Boleto - Dia 15,2024-11-25,Cancelada,3601.9199999999983,Segurança Do Trabalho,2024
92660604014728,Yara Brasil Fertilizantes S/A,Yara Brasil Fertilizantes S/A,Indústria,Tabuleiro,Tabuleiro,Teatro - Yara Fertilizantes,3. Pequeno,Boleto - Dia 20,2024-11-21,Aceita,3210.1000000000004,Segurança Do Trabalho,2024
2072980000163,Proenge Construcoes Ltda,Proenge Construcoes Ltda,Indústria,Tabuleiro,Tabuleiro,Sst- Proenge Construcoes Ltda,4. Micro,Boleto - Dia 20,2024-11-19,Aceita,1277.039999999999,Segurança Do Trabalho,2024
2072980000163,Proenge Construcoes Ltda,Proenge Construcoes Ltda,Indústria,Tabuleiro,Tabuleiro,Sst- Proenge Construcoes Ltda,4. Micro,Boleto - Dia 25,2024-11-19,Aceita,186.23999999999995,Segurança Do Trabalho,2024
3513308000129,Dekor Art Comercial Ltda,Dekor Art,Indústria,Tabuleiro,Tabuleiro,Sst - Dekor Art,3. Pequeno,Boleto - Dia 25,2024-11-19,Aceita,1791.6000000000017,Segurança Do Trabalho,2024
3798336000806,Servico Social Da Industria - Sesi,Unidade Integrada Sesi/Senai Jose Gomes Barbosa,Não Indústria,Arapiraca,Arapiraca,Campanha Teatral - Sesi,3. Pequeno,Boleto - Dia 5,2024-11-19,Cancelada,0.0,Segurança Do Trabalho,2024
3798336000806,Servico Social Da Industria - Sesi,Unidade Integrada Sesi/Senai Jose Gomes Barbosa,Não Indústria,Arapiraca,Arapiraca,Campanha Teatral - Sesi,3. Pequeno,Boleto - Dia 5,2024-11-19,Aceita,0.0,Segurança Do Trabalho,2024
7389665000188,F C K Construcoes E Incorporacoes Ltda,F C K Construcoes E Incorporacoes,Indústria,Tabuleiro,Tabuleiro,Sst - F C K Contrucoes E Incorporacoes Ltda,4. Micro,Boleto - Dia 20,2024-11-19,Aceita,1563.8399999999963,Segurança Do Trabalho,2024
7472625000103,Reciclal Industria E Comercio De Metais Ltda,Reciclal,Não Indústria,Tabuleiro,Tabuleiro,Sst- Reciclal Industria E Comercio De Metais Ltda,4. Micro,Boleto - Dia 25,2024-11-19,Aceita,774.9,Segurança Do Trabalho,2024
8614679000110,Real Arapiraca Viacao Ltda,Real Arapiraca,Não Indústria,Arapiraca,Arapiraca,Ppp - Real Arapiraca,3. Pequeno,Boleto - Dia 25,2024-11-19,Aceita,200.0,Segurança Do Trabalho,2024
8986384000175,H R Cabral De Vasconcellos Neto  Ltda,H C Guinchos De Alagoas,Indústria,Tabuleiro,Tabuleiro,Combo - H C Guinchos,4. Micro,Boleto - Dia 25,2024-11-19,Aceita,1363.6799999999998,Segurança Do Trabalho,2024
15081543000158,Santa Fe Empreendimentos Imobiliarios E Participacoes Ltda,Santa Fe Empreendimentos Imobiliarios E Participacoes Ltda,Não Indústria,Cambona,Cambona,Saude E Seguranca - Santa Fe,4. Micro,Boleto - Dia 25,2024-11-19,Aceita,1782.720000000002,Segurança Do Trabalho,2024
17281037000804,Sao Miguel Logistica E Distribuicao Ltda,Sao Miguel Distribuicao,Não Indústria,Tabuleiro,Tabuleiro,Sst- Sao Miguel Logistica E Distribuicao Ltda,3. Pequeno,Boleto - Dia 25,2024-11-19,Aceita,3200.0,Segurança Do Trabalho,2024
18818196000191,Inove Construcoes Ltda,Inove Contrucoes,Indústria,Cambona,Tabuleiro,Sst - Inove Construcoes,4. Micro,Boleto - Dia 25,2024-11-19,Aceita,1760.4000000000015,Segurança Do Trabalho,2024
19936024000185,Pfm Refeicoes Ltda,Grc,Indústria,Cambona,Arapiraca,Sst - Pfm Refeicoes,3. Pequeno,Boleto - Dia 20,2024-11-19,Aceita,2587.58,Segurança Do Trabalho,2024
29919761000123,K W A Industria E Comercio De Metais Ltda,Kwa Metais,Indústria,Tabuleiro,Tabuleiro,Sst- K W A Industria De Comercio E Metais Ltda,4. Micro,Boleto - Dia 25,2024-11-19,Aceita,2427.119999999999,Segurança Do Trabalho,2024
35852051000126,Unimar Supermecado Ltda,Unimar,Não Indústria,Arapiraca,Arapiraca,Combo Sst - Unimar,4. Micro,Boleto - Dia 15,2024-11-19,Cancelada,3526.800000000003,Segurança Do Trabalho,2024
39282073000159,Reciclal Servicos E Solucoes Em Mao De Obra Ltda,Reciclal Servicos,Não Indústria,Tabuleiro,Tabuleiro,Contrato Sst - Reciclal Servicos E Solucoes Em Mao De Obra Eireli,4. Micro,Boleto - Dia 20,2024-11-19,Aceita,2361.1200000000044,Segurança Do Trabalho,2024
45417851000172,Flor De Murici Industria E Comercio De Confeccao Ltda,Flor De Murici,Indústria,Tabuleiro,Cambona,Saude E Seguranca - Flor De Murici,4. Micro,Boleto - Dia 20,2024-11-19,Aceita,0.0,Segurança Do Trabalho,2024
7502493000107,Art Moveis Ltda,Arte Moveis,Indústria,Arapiraca,Arapiraca,Combo - Arte Moveis,4. Micro,Boleto - Dia 5,2024-11-18,Aceita,2907.599999999997,Segurança Do Trabalho,2024
31518231000115,"Instituto De Geriatria, Reabilitacao E Saude Ltda",Instituto Pelletier,Não Indústria,Cambona,Cambona,Saude E Seguranca No Trabalho - Instituto Pelletier,4. Micro,Boleto,2024-11-18,Aceita,1463.2800000000013,Segurança Do Trabalho,2024
31518231000115,"Instituto De Geriatria, Reabilitacao E Saude Ltda",Instituto Pelletier,Não Indústria,Cambona,Cambona,Saude E Seguranca No Trabalho - Instituto Pelletier,4. Micro,Boleto - Dia 15,2024-11-18,Aceita,1345.6800000000003,Segurança Do Trabalho,2024
3636036001630,Asa Branca Indl. Coml. E Importadora Ltda,Asa Branca,Indústria,Arapiraca,Arapiraca,Combo Sst - Asa Branca,4. Micro,Boleto - Dia 10,2024-11-13,Cancelada,3230.1600000000008,Segurança Do Trabalho,2024
12069166000143,Laticinio Ouro Branco Ltda,Laticinio Ouro Branco,Indústria,Arapiraca,Arapiraca,Combo Sst - Laticinio Ouro Branco,4. Micro,Boleto - Dia 10,2024-11-13,Aceita,2302.0799999999986,Segurança Do Trabalho,2024
13342753000399,Mineracao Barreto Sa,Mineracao Barreto,Indústria,Arapiraca,Arapiraca,Combo Sst - Mineracao Barreto,4. Micro,Boleto - Dia 15,2024-11-13,Aceita,3740.1599999999994,Segurança Do Trabalho,2024
15113214000141,Comercial Lambu Materiais Hidraulicos Ltda,Comercial Lambu,Não Indústria,Arapiraca,Arapiraca,Combo Em Sst - Comercial Lambu,4. Micro,Boleto - Dia 5,2024-11-13,Aceita,2995.6800000000035,Segurança Do Trabalho,2024
19315059000105,Irrigaplant Comercio De Materiais Hidraulicos Ltda,Comercial Lambu Servicos,Não Indústria,Arapiraca,Arapiraca,Combo Sst - Irrigaplant,4. Micro,Boleto - Dia 5,2024-11-13,Aceita,3730.560000000001,Segurança Do Trabalho,2024
28094708000178,D H S De Albuquerque Pontes,Panificacao E Conveniencia Pao De Queijo,Indústria,Tabuleiro,Tabuleiro,Sst- D H S De Albuquerque Pontes,4. Micro,Boleto - Dia 25,2024-11-13,Aceita,600.0,Segurança Do Trabalho,2024
29547749000135,Marcio Barbosa Da Silva,Molho Tio Fernando,Indústria,Arapiraca,Arapiraca,Combo Sst - Marcio Barbosa,4. Micro,Boleto - Dia 15,2024-11-13,Cancelada,3018.0000000000055,Segurança Do Trabalho,2024
2644422000125,Marcogram Comercio De Marmores E Granitos Ltda,Mmg Marmores E Granitos,Não Indústria,Tabuleiro,Tabuleiro,Sst- Marcogram,4. Micro,Boleto,2024-11-12,Aceita,380.0,Segurança Do Trabalho,2024
3595723000179,Geodeep Servicos De Geologia E Geofisica Ltda,Geodeep Servicos De Geologia E Geofisica Ltda,Não Indústria,Cambona,Cambona,Saude E Seguranca Na Industria - Teatro Acao De Portfolio - Geodeep,3. Pequeno,Boleto - Dia 25,2024-11-12,Aceita,930.0,Segurança Do Trabalho,2024
12281871000100,Madeirart Nova Industria E Comercio De Madeiras Ltda,Carrocerias Albertim,Indústria,Tabuleiro,Tabuleiro,Sst - Madeirart,4. Micro,Boleto - Dia 20,2024-11-12,Cancelada,594.96,Segurança Do Trabalho,2024
90347840002242,Tk Elevadores Brasil Ltda,Tk Elevadores Brasil Ltda,Indústria,Cambona,Cambona,Saude E Seguranca Na Industria - Circuto Saude E Teatro - Tk Elevadores,3. Pequeno,Boleto - Dia 25,2024-11-11,Aceita,994.0,Segurança Do Trabalho,2024
562968000101,Britex Mineracoes Ltda,Britex,Indústria,Tabuleiro,Tabuleiro,Campanha Novembro Azul - Britex,3. Pequeno,Boleto - Dia 15,2024-11-08,Aceita,497.0,Segurança Do Trabalho,2024
2180731000191,Casa Para Velhice Luiza De Marillac,Casa Para Velhice Luiza De Marillac,Não Indústria,Tabuleiro,Tabuleiro,Ssi- Casa Para Velhice Luiza De Marillac,3. Pequeno,Boleto,2024-11-08,Cancelada,849.71,Segurança Do Trabalho,2024
19651726000112,Philar Fabricacao De Laticinios Ltda,Philar Fabricacao De Laticinios Ltda,Indústria,Tabuleiro,Tabuleiro,Campanha Novembro Azul - Philar Laticinios,3. Pequeno,Boleto - Dia 15,2024-11-08,Cancelada,437.0,Segurança Do Trabalho,2024
31005916000168,Alcantara & Oliveira Servicos Especializados Em Preparacao De Documentos Ltda.,Forte Servicos Previdenciarios,Não Indústria,Arapiraca,Arapiraca,Combo Sst - Evelise,4. Micro,Boleto,2024-11-08,Aceita,2944.6300000000083,Segurança Do Trabalho,2024
36359686000230,"Le Mix Brasil Preparacao De Massa, Argamassa E Concreto Ltda","Le Mix Brasil Preparacao De Massa, Argamassa E Concreto Ltda",Indústria,Tabuleiro,Tabuleiro,Campanha Novembro Azul -le Mix Arapiraca,3. Pequeno,Boleto - Dia 15,2024-11-08,Aceita,793.0,Segurança Do Trabalho,2024
36359686000310,"Le Mix Brasil Preparacao De Massa, Argamassa E Concreto Ltda",Le Mix Brasil,Indústria,Tabuleiro,Tabuleiro,Campanha Novembro Azul - Le Mix Patacho,4. Micro,Boleto - Dia 15,2024-11-08,Aceita,757.0,Segurança Do Trabalho,2024
3894943000101,Colegio Sagrada Familia Ltda,Colegio Sagrada Familia,Não Indústria,Arapiraca,Arapiraca,Combo Sst - Sagrada Familia,4. Micro,Boleto - Dia 15,2024-11-07,Cancelada,3491.279999999988,Segurança Do Trabalho,2024
41175335000128,Braganca Incorporacao E Construcao Spe Ltda,Braganca Incorporacao,Indústria,Cambona,Cambona,Saude E Seguranca Na Industria - Teatro Novembro Azul - Braganca Incorporacoes,3. Pequeno,Boleto - Dia 15,2024-11-05,Aceita,463.0,Segurança Do Trabalho,2024
1974371000218,Risoterm Isolantes Termicos Ltda,Risoterm Isolantes Termicos Ltda,Indústria,Cambona,Cambona,Saude E Seguranca No Trabalho - Risoterm,3. Pequeno,Boleto,2024-11-01,Cancelada,4632.83000000001,Segurança Do Trabalho,2024
6216099000140,Nikai Veiculos Ltda,Nikai Veiculos,Não Indústria,Cambona,Cambona,Saude E Seguranca Na Industria - Teatro Novembro Azul - Nikai Veiculos Ltda,3. Pequeno,Boleto,2024-11-01,Aceita,543.0,Segurança Do Trabalho,2024
8282818000156,Alfa Empreendimentos E Participacoes S.A,Alfa,Não Indústria,Cambona,Cambona,Educacao Corporativa - Alfa,4. Micro,Boleto,2024-11-01,Cancelada,472.15,Segurança Do Trabalho,2024
18675185000108,E-Paletes Fabricacao E Comercio Atacadista De Paletes De Madeira Ltda.,E-Paletes,Indústria,Cambona,Cambona,Peca Teatral - E Paletes,3. Pequeno,Boleto,2024-11-01,Aceita,472.15,Segurança Do Trabalho,2024
26562837000118,Jrca Veiculos Ltda,Viva Volkswagen,Não Indústria,Cambona,Cambona,Saude E Seguranca Na Industria -teatro Campanha Novembro Azul - Viva Volkswagem,3. Pequeno,Boleto,2024-11-01,Aceita,543.0,Segurança Do Trabalho,2024
823434000353,Agricom Agro Industria E Comercio Anadiense Ltda,Multi Frutas,Não Indústria,Cambona,Cambona,Saude E Seguranca No Trabalho - Jatiuca,4. Micro,Boleto,2024-10-31,Aceita,2204.5300000000007,Segurança Do Trabalho,2024
9511455000146,Sichuan Restaurantes Ltda,Sichuan Cozinha Oriental,Não Indústria,Cambona,Cambona,Saude E Seguranca No Trabalho - Sichuan,4. Micro,Boleto,2024-10-30,Aceita,2537.3899999999962,Segurança Do Trabalho,2024
50109271001553,Dedini S/A Industrias De Base,Dedini S/A Industrias De Base,Indústria,Tabuleiro,Tabuleiro,Teatro - Dedini S/a Industrias,3. Pequeno,Boleto,2024-10-30,Cancelada,403.0,Segurança Do Trabalho,2024
24174070000124,Record Planejamento E Construcao Ltda,Record Planejamento E Construcao Ltda,Indústria,Cambona,Cambona,Saude E Seguranca Na Industria - Mao De Obra Terceirizada Tecnico De Seguranca - Record,3. Pequeno,Boleto,2024-10-29,Cancelada,99202.52000000002,Segurança Do Trabalho,2024
11992870000100,R.B. Fortemix Concreto Ltda,Fortemix,Indústria,Tabuleiro,Tabuleiro,Campanha Novembro Azul - Fortemix,3. Pequeno,Boleto,2024-10-28,Aceita,403.0,Segurança Do Trabalho,2024
23452238002016,Dvg Industrial S.A.,****************,Indústria,Cambona,Cambona,Educacao Corporativa - Dvg Industrial,3. Pequeno,Boleto,2024-10-28,Aceita,783.0,Segurança Do Trabalho,2024
6980064001073,Nacional Gas Butano Distribuidora Ltda,,Não Indústria,Tabuleiro,Tabuleiro,Teatro - Nacional Gas,3. Pequeno,Boleto,2024-10-23,Cancelada,483.0,Segurança Do Trabalho,2024
19485388000196,Ultra Servicos De Transportes Ltda,Ultra Transportes,Não Indústria,Tabuleiro,Tabuleiro,Dosimetria - Ultra Servicos De Transporte,3. Pequeno,Boleto,2024-10-23,Aceita,414.0,Segurança Do Trabalho,2024
10547384000110,Acesso10 Internet Ltda,Acesso10 Telecom,Indústria,Arapiraca,Arapiraca,Servico Em Sst -  Acesso 10,4. Micro,Boleto,2024-10-22,Aceita,315.0,Segurança Do Trabalho,2024
17288410000182,Jose Claudio Bastos Ferro,Jose Claudio Bastos Ferro,Não Indústria,Arapiraca,Arapiraca,Combo Sst - Jose Claudio Bastos Ferro,4. Micro,Boleto,2024-10-22,Aceita,3442.4399999999955,Segurança Do Trabalho,2024
45702351000182,J M Da Silva Filho Confeccoes,Tri 082,Indústria,Arapiraca,Arapiraca,Combo Sst - Tri 82,4. Micro,Boleto,2024-10-22,Aceita,3017.280000000004,Segurança Do Trabalho,2024
2594784000159,Previne Saude Ltda,Previne Saude & Seguranca Ocupacional,Não Indústria,Cambona,Cambona,Saude E Seguranca Na Industria - Medicoes - Previne Saude,4. Micro,Boleto,2024-10-21,Aceita,7569.95,Segurança Do Trabalho,2024
35384082000108,F C De Carvalho Confeccoes Ltda,F C Industria E Comercio Textil,Indústria,Arapiraca,Arapiraca,Combo Sst - F C De Carvalho,4. Micro,Boleto,2024-10-21,Cancelada,3166.43,Segurança Do Trabalho,2024
6943858000176,Contemporanea Arquitetura E Construcoes Ltda,Contemporanea Construcoes,Indústria,Cambona,Cambona,Saude E Seguranca Na Industria - Combo De Sst - Contemporanea Engenharia,3. Pequeno,Boleto,2024-10-17,Cancelada,45883.48,Segurança Do Trabalho,2024
